review_idx,sentence_idx,aspect,sentence,true_label,baseline_pred,bert_pred,category,n_words,has_negation_marker
4713,5,product quality and performance,We personalized her cup last night and now it's her absolute favorite!,positive,positive,positive,both_correct,12,False
4730,0,safety for babies and children,"Perfect for a toddler when washing hands, brushing teeth, and using the potty!",positive,positive,positive,both_correct,13,False
4730,0,product quality and performance,"Perfect for a toddler when washing hands, brushing teeth, and using the potty!",positive,positive,positive,both_correct,13,False
4730,1,product quality and performance,It's nice as it has a non slip surface to stand on and it's super sturdy.,positive,positive,positive,both_correct,16,False
4730,1,"design, appearance and looks",It's nice as it has a non slip surface to stand on and it's super sturdy.,positive,positive,positive,both_correct,16,False
4730,2,"comfort, softness and texture",Lightweight,negative,negative,negative,both_correct,1,False
4730,2,"ease of use, assembly and convenience",Lightweight,negative,negative,negative,both_correct,1,False
4730,3,"ease of use, assembly and convenience",so it's easy for your child to carry from place to place.,negative,positive,positive,both_wrong,12,False
4730,3,product quality and performance,so it's easy for your child to carry from place to place.,negative,positive,positive,both_wrong,12,False
4733,0,product quality and performance,We normally use the daytime pull ups on my 3 year daughter and they work great.,positive,positive,positive,both_correct,16,False
4733,0,safety for babies and children,We normally use the daytime pull ups on my 3 year daughter and they work great.,positive,positive,positive,both_correct,16,False
4733,3,product quality and performance,My daughter is partially potty trained and these hold up great during nap time and night time.,positive,positive,positive,both_correct,17,False
4733,3,"durability, washability and longevity",My daughter is partially potty trained and these hold up great during nap time and night time.,positive,positive,positive,both_correct,17,False
4733,4,"design, appearance and looks","Also, she just loves the princess design!!",positive,positive,positive,both_correct,7,False
4736,1,"durability, washability and longevity",They are adorable with the Minnie Mouse design and stay on well.,positive,positive,positive,both_correct,12,False
4736,1,product quality and performance,They are adorable with the Minnie Mouse design and stay on well.,positive,positive,positive,both_correct,12,False
4736,1,"design, appearance and looks",They are adorable with the Minnie Mouse design and stay on well.,positive,positive,positive,both_correct,12,False
4736,3,"comfort, softness and texture",and these fit her just right.,positive,positive,positive,both_correct,6,False
4736,3,"design, appearance and looks",and these fit her just right.,positive,positive,positive,both_correct,6,False
4736,3,"size, dimensions and fit",and these fit her just right.,positive,positive,positive,both_correct,6,False
4736,4,product quality and performance,"When she has to go, she pulls down and up on her own.",positive,negative,positive,bert_fixes_baseline_error,13,False
4736,4,"ease of use, assembly and convenience","When she has to go, she pulls down and up on her own.",positive,negative,positive,bert_fixes_baseline_error,13,False
4736,6,"design, appearance and looks",She gets so excited to wear these since they have Minnie on them!!,positive,positive,positive,both_correct,13,False
4749,0,"comfort, softness and texture",This toy is my grand daughters favorite.,positive,positive,positive,both_correct,7,False
4749,1,product quality and performance,"When she comes to visit, she picks this toy out of the pile of toys to play with first every time.",negative,negative,positive,bert_introduces_new_error,21,False
4749,2,"price, cost and value for money",This is money well spent for months of learning and fun for any child.,positive,positive,positive,both_correct,14,False
4749,2,product quality and performance,This is money well spent for months of learning and fun for any child.,positive,positive,positive,both_correct,14,False
4750,0,"design, appearance and looks",I Love this bag!,positive,positive,positive,both_correct,4,False
4750,0,product quality and performance,I Love this bag!,positive,positive,positive,both_correct,4,False
4750,3,"design, appearance and looks",Has two side pockets on the outside which are good to carry your keys or small nick knacks.,negative,negative,negative,both_correct,18,False
4750,3,"ease of use, assembly and convenience",Has two side pockets on the outside which are good to carry your keys or small nick knacks.,negative,positive,negative,bert_fixes_baseline_error,18,False
4750,4,"ease of use, assembly and convenience",The strap is long enough to carry as a cross body.,negative,negative,negative,both_correct,11,False
4750,4,product quality and performance,The strap is long enough to carry as a cross body.,negative,negative,negative,both_correct,11,False
4750,5,product quality and performance,The quality of this bag excellent.,positive,positive,positive,both_correct,6,False
4750,5,"durability, washability and longevity",The quality of this bag excellent.,positive,positive,positive,both_correct,6,False
4750,6,product quality and performance,Would recommend this bag to any photographers that want a good bag that will meet your needs.,positive,positive,positive,both_correct,17,False
